""	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"gene"	"count"	"sca.t"	"sca.P.Value"	"sca.adj.pval"	"name"
"ENSP00000382051.2"	0.0725119287472994	-0.0483002798606297	0.981453339077036	0.332594393330616	0.906395536766382	-5.25803852987	"ENSP00000382051.2"	2	0.977198122314111	0.334619303776933	0.899435781771305	"SEC24B"
"ENSP00000273258.3"	-0.0391546307382679	0.0612809945789538	-0.932774898609166	0.356841952880208	0.911333697322644	-5.29940189399271	"ENSP00000273258.3"	14	-0.976415375470645	0.335001878424934	0.899435781771305	"ARL6IP5"
"ENSP00000434963.1"	0.0762576563641966	0.0304793086760104	0.994667076849833	0.326207800518111	0.903367940406644	-5.24646725432313	"ENSP00000434963.1"	1	0.97614034342969	0.335136372367682	0.899435781771305	"CLNS1A"
"ENSP00000466420.1"	-0.131058127029043	0.0566922674633036	-0.971815107854462	0.337305466360315	0.911082689783877	-5.26638650647877	"ENSP00000466420.1"	3	-0.975544910287998	0.33542767013393	0.899435781771305	"UQCR11"
"ENSP00000254286.4"	-0.0838969230847445	0.0483529235003104	-0.989893400327447	0.328505434395162	0.904316161693992	-5.25066441787575	"ENSP00000254286.4"	1	-0.975421210897266	0.335488207602349	0.899435781771305	"ACTR10"
"ENSP00000420380.1"	0.0866319432581519	-0.135509580469375	0.968899483904616	0.338739341560125	0.911333697322644	-5.26889647130847	"ENSP00000420380.1"	4	0.975377273839875	0.335509711798567	0.899435781771305	"RPL24"
"ENSP00000270776.8"	0.0789821366772039	-0.019617502513191	0.960760941172078	0.34276329436411	0.911333697322644	-5.27586490398124	"ENSP00000270776.8"	23	0.974701729920589	0.335840460683061	0.899435781771305	"PGD"
"ENSP00000366418.1"	0.0507512574932542	0.0413398627926144	0.963225549726536	0.34154137260534	0.911333697322644	-5.27376051580279	"ENSP00000366418.1"	4	0.974499684074578	0.335939425477885	0.899435781771305	"LZIC"
"ENSP00000330836.5"	-0.10795050915401	0.054270301362943	-0.96253920464227	0.341881362203859	0.911333697322644	-5.27434705944186	"ENSP00000330836.5"	7	-0.97045302447376	0.337925643209167	0.899435781771305	"GLRX3"
"ENSP00000391437.3"	0.175532620925207	0.165432796906733	0.966332953367853	0.340004898265474	0.911333697322644	-5.27110000769206	"ENSP00000391437.3"	2	0.968888771314295	0.338695521540755	0.899435781771305	"CPSF6"
"ENSP00000356307.3"	0.0561681013164233	0.0366009089253276	0.944304974072984	0.350996331680633	0.911333697322644	-5.28978474612872	"ENSP00000356307.3"	21	0.967434604830147	0.339412267490243	0.899435781771305	"CACNA1S"
