	source	target	category	correlation	pvalue	padj
3418	ENSP00000419656.1	ENSP00000296684.5	115	0.9665961945031714	1.860064769239581e-26	8.773505319014283e-21
3609	ENSP00000263774.4	ENSP00000377770.1	115	0.9172656800563778	2.1434883245751e-18	3.8172843268396956e-14
3613	ENSP00000263774.4	ENSP00000418842.3	115	0.970401691331924	1.5220354193734676e-27	1.2158148548455492e-21
3617	ENSP00000263774.4	ENSP00000496880.1	115	0.9221987315010572	6.189716828076162e-19	1.4068504263930886e-14
3625	ENSP00000263774.4	ENSP00000266544.5	115	0.969415081042988	3.0014201348172538e-27	2.0087664564694128e-21
3634	ENSP00000263774.4	ENSP00000268668.6	115	0.9619450317124736	2.746942387897115e-25	8.245176988582921e-20
3644	ENSP00000263774.4	ENSP00000359346.1	115	0.9630725863284002	1.476704462327264e-25	4.8115430407494253e-20
3650	ENSP00000263774.4	ENSP00000297564.2	115	0.929245947850599	9.035867716133924e-20	2.9558225964353785e-15
3653	ENSP00000263774.4	ENSP00000292907.3	115	0.907258632840028	2.134259278960123e-17	2.459892907492826e-13
3654	ENSP00000263774.4	ENSP00000330737.2	115	0.9620859760394644	2.5445032849817505e-25	7.731251250823721e-20
3658	ENSP00000263774.4	ENSP00000296684.5	115	0.9505285412262156	6.072461870822921e-23	7.537481801741739e-18
3662	ENSP00000263774.4	ENSP00000419656.1	115	0.9689922480620154	3.9881430747050346e-27	2.500218789875381e-21
3858	ENSP00000419578.1	ENSP00000377770.1	115	0.93276955602537	3.200080832551551e-20	1.265875502582226e-15
3862	ENSP00000419578.1	ENSP00000418842.3	115	0.9539112050739956	1.4182560922813888e-23	2.3491883867260163e-18
3866	ENSP00000419578.1	ENSP00000496880.1	115	0.9260042283298096	2.2420149588165614e-19	6.185978820516086e-15
3874	ENSP00000419578.1	ENSP00000266544.5	115	0.9716701902748416	6.141381658433931e-28	6.3366427940094e-22
3883	ENSP00000419578.1	ENSP00000268668.6	115	0.9547568710359408	9.692551577503193e-24	1.684331754645702e-18
3893	ENSP00000419578.1	ENSP00000359346.1	115	0.9563072586328402	4.7313900701807066e-24	9.335754192577637e-19
3899	ENSP00000419578.1	ENSP00000297564.2	115	0.9364341085271318	1.0224506776555064e-20	5.05369492367798e-16
3902	ENSP00000419578.1	ENSP00000292907.3	115	0.9054263565891472	3.160392257806855e-17	3.38133487773496e-13
3903	ENSP00000419578.1	ENSP00000330737.2	115	0.9486962649753348	1.2801749785585136e-22	1.372340040053814e-17
3907	ENSP00000419578.1	ENSP00000296684.5	115	0.9620859760394644	2.5445032849817505e-25	7.731251250823721e-20
3911	ENSP00000419578.1	ENSP00000419656.1	115	0.9651867512332628	4.370319665367226e-26	1.8188656398982727e-20
3914	ENSP00000419578.1	ENSP00000263774.4	115	0.97646229739253	1.31310509441447e-29	2.167767032780771e-23
4501	ENSP00000397760.1	ENSP00000377770.1	115	0.9406624383368568	2.5112777486072976e-21	1.5730957624801154e-16
4505	ENSP00000397760.1	ENSP00000418842.3	115	0.9715292459478506	6.806684943152123e-28	6.879770403065811e-22
4509	ENSP00000397760.1	ENSP00000496880.1	115	0.9326286116983792	3.339319477060283e-20	1.3084142709951e-15
4517	ENSP00000397760.1	ENSP00000266544.5	115	0.9673009161381254	1.1968144768978956e-26	5.987231007585679e-21
4526	ENSP00000397760.1	ENSP00000268668.6	115	0.97477096546864	5.547234903044665e-29	8.080384289831111e-23
4536	ENSP00000397760.1	ENSP00000359346.1	115	0.9643410852713178	7.175379824433875e-26	2.733605997180997e-20
4542	ENSP00000397760.1	ENSP00000297564.2	115	0.9343199436222692	1.990709631543002e-20	8.610667250884853e-16
4545	ENSP00000397760.1	ENSP00000292907.3	115	0.910218463706836	1.1123348369598704e-17	1.4447846187813706e-13
4546	ENSP00000397760.1	ENSP00000330737.2	115	0.9554615926708948	7.018493782854915e-24	1.2826524777006521e-18
4550	ENSP00000397760.1	ENSP00000296684.5	115	0.9696969696969696	2.477793696941365e-27	1.728387715384666e-21
4554	ENSP00000397760.1	ENSP00000419656.1	115	0.9725158562367864	3.276625858945161e-28	3.7739207371680933e-22
4557	ENSP00000397760.1	ENSP00000263774.4	115	0.9805496828752645	2.4878680623980403e-31	8.214298140362488e-25
4560	ENSP00000397760.1	ENSP00000419578.1	115	0.9723749119097956	3.643223001751012e-28	4.100789289028746e-22
4626	ENSP00000252711.2	ENSP00000377770.1	115	0.9620859760394644	2.5445032849817505e-25	7.731251250823721e-20
4631	ENSP00000252711.2	ENSP00000418842.3	115	0.9643410852713178	7.175379824433875e-26	2.733605997180997e-20
4635	ENSP00000252711.2	ENSP00000496880.1	115	0.9227625088090204	5.342750750852339e-19	1.2504997994272638e-14
4643	ENSP00000252711.2	ENSP00000266544.5	115	0.9651867512332628	4.370319665367226e-26	1.8188656398982727e-20
4653	ENSP00000252711.2	ENSP00000268668.6	115	0.9792811839323468	9.262390963369478e-31	2.4143703180941057e-24
4664	ENSP00000252711.2	ENSP00000359346.1	115	0.971106412966878	9.2387192071179e-28	8.799192115534224e-22
4670	ENSP00000252711.2	ENSP00000297564.2	115	0.9298097251585624	7.681092487353439e-20	2.587855576248332e-15
4673	ENSP00000252711.2	ENSP00000292907.3	115	0.8980972515856237	1.4081911675746695e-16	1.134389330087387e-12
4674	ENSP00000252711.2	ENSP00000330737.2	115	0.9543340380549682	1.1735120057972089e-23	1.9768539390697045e-18
4678	ENSP00000252711.2	ENSP00000296684.5	115	0.9771670190274842	6.982673127404109e-30	1.330095242653755e-23
4682	ENSP00000252711.2	ENSP00000419656.1	115	0.9702607470049333	1.679417953208108e-27	1.2996104455637933e-21
4685	ENSP00000252711.2	ENSP00000263774.4	115	0.9537702607470048	1.5100998615406005e-23	2.460177599850068e-18
4688	ENSP00000252711.2	ENSP00000419578.1	115	0.9547568710359408	9.692551577503193e-24	1.684331754645702e-18
4696	ENSP00000252711.2	ENSP00000397760.1	115	0.9688513037350246	4.3806590552618035e-27	2.6458180621372584e-21
5223	ENSP00000281031.4	ENSP00000377770.1	115	0.9455954897815364	4.258931622804436e-22	3.642977421317103e-17
5227	ENSP00000281031.4	ENSP00000418842.3	115	0.9699788583509512	2.04180426963949e-27	1.50929342700167e-21
5231	ENSP00000281031.4	ENSP00000496880.1	115	0.9385482734319944	5.1306644596524286e-21	2.8518736784937943e-16
5239	ENSP00000281031.4	ENSP00000266544.5	115	0.9608174770965467	5.016406892321223e-25	1.3957483699392311e-19
5248	ENSP00000281031.4	ENSP00000268668.6	115	0.968428470754052	5.790708162098477e-27	3.3740159252556928e-21
5258	ENSP00000281031.4	ENSP00000359346.1	115	0.966032417195208	2.629038314591851e-26	1.194551266838351e-20
5264	ENSP00000281031.4	ENSP00000297564.2	115	0.9367159971811134	9.339242380246823e-21	4.724581343688752e-16
5267	ENSP00000281031.4	ENSP00000292907.3	115	0.8971106412966878	1.7070519320659235e-16	1.3265914402972578e-12
5268	ENSP00000281031.4	ENSP00000330737.2	115	0.9591261451726568	1.1985816344476388e-24	2.8267194021953795e-19
5272	ENSP00000281031.4	ENSP00000296684.5	115	0.9537702607470048	1.5100998615406005e-23	2.460177599850068e-18
5276	ENSP00000281031.4	ENSP00000419656.1	115	0.9681465821000704	6.960087708940669e-27	3.8300688307135806e-21
5279	ENSP00000281031.4	ENSP00000263774.4	115	0.9688513037350246	4.3806590552618035e-27	2.6458180621372584e-21
5282	ENSP00000281031.4	ENSP00000419578.1	115	0.9532064834390416	1.937165412400654e-23	2.9702879929327427e-18
5289	ENSP00000281031.4	ENSP00000397760.1	115	0.972938689217759	2.3757506876484142e-28	2.8697983573795952e-22
5290	ENSP00000281031.4	ENSP00000252711.2	115	0.9644820295983088	6.611793431911879e-26	2.558254123581461e-20
5855	ENSP00000423673.1	ENSP00000377770.1	115	0.906553911205074	2.484484379743041e-17	2.785757106750157e-13
5859	ENSP00000423673.1	ENSP00000418842.3	115	0.9609584214235378	4.657170483499646e-25	1.3031165055572054e-19
5863	ENSP00000423673.1	ENSP00000496880.1	115	0.9216349541930938	7.163035262399158e-19	1.5809153354460532e-14
5871	ENSP00000423673.1	ENSP00000266544.5	115	0.9640591966173362	8.442473051609055e-26	3.120320902914482e-20
5880	ENSP00000423673.1	ENSP00000268668.6	115	0.9526427061310784	2.4774399899562054e-23	3.651726489728861e-18
5890	ENSP00000423673.1	ENSP00000359346.1	115	0.9602536997885835	6.73446574899257e-25	1.7835936507819356e-19
5896	ENSP00000423673.1	ENSP00000297564.2	115	0.9200845665961944	1.064393571482052e-18	2.1882645190368312e-14
5899	ENSP00000423673.1	ENSP00000292907.3	115	0.9238900634249472	3.967219961853637e-19	9.878383289840035e-15
5900	ENSP00000423673.1	ENSP00000330737.2	115	0.9658914728682172	2.863968024559109e-26	1.277849071821816e-20
5904	ENSP00000423673.1	ENSP00000296684.5	115	0.9610993657505283	4.322476239249466e-25	1.2303190316208491e-19
5908	ENSP00000423673.1	ENSP00000419656.1	115	0.9640591966173362	8.442473051609055e-26	3.120320902914482e-20
5911	ENSP00000423673.1	ENSP00000263774.4	115	0.9767441860465116	1.022345434979896e-29	1.8083146740367862e-23
5914	ENSP00000423673.1	ENSP00000419578.1	115	0.969415081042988	3.0014201348172538e-27	2.0087664564694128e-21
5921	ENSP00000423673.1	ENSP00000397760.1	115	0.9709654686398872	1.021880631191738e-27	9.372183507615337e-22
5922	ENSP00000423673.1	ENSP00000252711.2	115	0.945877378435518	3.8293169813143786e-22	3.327214788932448e-17
5928	ENSP00000423673.1	ENSP00000281031.4	115	0.9574348132487668	2.762532884635315e-24	5.871998165178449e-19
10110	ENSP00000492163.1	ENSP00000377770.1	115	0.9057082452431288	2.976718807776721e-17	3.231594842042027e-13
10114	ENSP00000492163.1	ENSP00000418842.3	115	0.9264270613107822	1.9961251790881394e-19	5.639495215261957e-15
10118	ENSP00000492163.1	ENSP00000496880.1	115	0.9058491895701196	2.8887211773442376e-17	3.151953619419728e-13
10126	ENSP00000492163.1	ENSP00000266544.5	115	0.9247357293868922	3.1638445205788595e-19	8.18667548057927e-15
10135	ENSP00000492163.1	ENSP00000268668.6	115	0.9334742776603242	2.5826799746840366e-20	1.0668068307692942e-15
10145	ENSP00000492163.1	ENSP00000359346.1	115	0.946582100070472	2.9280882687790594e-22	2.685497673978705e-17
10151	ENSP00000492163.1	ENSP00000297564.2	115	0.912755461592671	6.248440999740354e-18	9.064472429806348e-14
10155	ENSP00000492163.1	ENSP00000292907.3	115	0.8968287526427062	1.8029060132507415e-16	1.3877984765966106e-12
10156	ENSP00000492163.1	ENSP00000330737.2	115	0.9042988019732204	4.008174277626483e-17	4.0972002542835244e-13
10160	ENSP00000492163.1	ENSP00000296684.5	115	0.9329105003523608	3.0663646727484136e-20	1.2207811035145985e-15
10164	ENSP00000492163.1	ENSP00000419656.1	115	0.9338971106412968	2.2684333435124784e-20	9.585897622036432e-16
10167	ENSP00000492163.1	ENSP00000263774.4	115	0.941508104298802	1.873197729342177e-21	1.2369630735028004e-16
10170	ENSP00000492163.1	ENSP00000419578.1	115	0.9309372797744891	5.527802748091053e-20	1.9795420568381e-15
10177	ENSP00000492163.1	ENSP00000397760.1	115	0.9532064834390416	1.937165412400654e-23	2.9702879929327427e-18
10178	ENSP00000492163.1	ENSP00000252711.2	115	0.9322057787174066	3.7923635576511294e-20	1.457106927686309e-15
10183	ENSP00000492163.1	ENSP00000281031.4	115	0.9245947850599012	3.2860413444579923e-19	8.454280739684084e-15
10189	ENSP00000492163.1	ENSP00000423673.1	115	0.9269908386187456	1.7078525354599192e-19	4.9262273311771975e-15
18609	ENSP00000238688.5	ENSP00000377770.1	115	0.8642706131078225	4.117521493417977e-14	1.112398519123772e-10
18613	ENSP00000238688.5	ENSP00000418842.3	115	0.8885130373502467	8.446887348318064e-16	4.852588145393586e-12
18617	ENSP00000238688.5	ENSP00000496880.1	115	0.8603241719520789	7.220614780769698e-14	1.7431591122159003e-10
18625	ENSP00000238688.5	ENSP00000266544.5	115	0.8651162790697674	3.642259348923485e-14	1.0064554077106576e-10
18634	ENSP00000238688.5	ENSP00000268668.6	115	0.8923185341789992	4.232119021890199e-16	2.7713932089034617e-12
18645	ENSP00000238688.5	ENSP00000359346.1	115	0.9017618040873856	6.769630154031437e-17	6.262113737788955e-13
18651	ENSP00000238688.5	ENSP00000297564.2	115	0.8831571529245947	2.143936067181789e-15	1.0274903434010247e-11
18654	ENSP00000238688.5	ENSP00000292907.3	115	0.8630021141649048	4.9416052759944625e-14	1.2870139641584826e-10
18655	ENSP00000238688.5	ENSP00000330737.2	115	0.8682170542635659	2.306485990223565e-14	6.962777056078206e-11
18659	ENSP00000238688.5	ENSP00000296684.5	115	0.8785059901338971	4.64331992991775e-15	1.9162207915511837e-11
18663	ENSP00000238688.5	ENSP00000419656.1	115	0.9105003523608176	1.0441771510581876e-17	1.375739591327032e-13
18666	ENSP00000238688.5	ENSP00000263774.4	115	0.8692036645525018	1.9895969004904852e-14	6.184073726753798e-11
18669	ENSP00000238688.5	ENSP00000419578.1	115	0.858632840028189	9.138091313567865e-14	2.111675438929872e-10
18676	ENSP00000238688.5	ENSP00000397760.1	115	0.8799154334038054	3.686305429157035e-15	1.5856212830599814e-11
18677	ENSP00000238688.5	ENSP00000252711.2	115	0.8856941508104299	1.3870995672018976e-15	7.226009331438497e-12
18683	ENSP00000238688.5	ENSP00000281031.4	115	0.8756871035940804	7.305267702856938e-15	2.7542754516287958e-11
18689	ENSP00000238688.5	ENSP00000423673.1	115	0.8861169837914024	1.2887167188876406e-15	6.81092190538569e-12
18722	ENSP00000238688.5	ENSP00000492163.1	115	0.8549682875264272	1.5066280263025046e-13	3.1558726306481645e-10
19387	ENSP00000253452.2	ENSP00000377770.1	115	0.9113460183227626	8.626686470882554e-18	1.180238614289496e-13
19392	ENSP00000253452.2	ENSP00000418842.3	115	0.9252995066948556	2.7168279242042324e-19	7.214689947888102e-15
19396	ENSP00000253452.2	ENSP00000496880.1	115	0.9533474277660324	1.8207565333944186e-23	2.8446378905277047e-18
19404	ENSP00000253452.2	ENSP00000266544.5	115	0.9385482734319944	5.1306644596524286e-21	2.8518736784937943e-16
19413	ENSP00000253452.2	ENSP00000268668.6	115	0.943199436222692	1.0284447994425233e-21	7.424910900601273e-17
19423	ENSP00000253452.2	ENSP00000359346.1	115	0.9265680056377732	1.920012298239293e-19	5.443089573221144e-15
19429	ENSP00000253452.2	ENSP00000297564.2	115	0.9822410147991544	3.74299928354004e-32	2.0597362402279147e-25
19433	ENSP00000253452.2	ENSP00000292907.3	115	0.940803382663848	2.392249153572611e-21	1.5112096656598058e-16
19434	ENSP00000253452.2	ENSP00000330737.2	115	0.9185341789992952	1.5691673433322824e-18	2.9913311277634546e-14
19438	ENSP00000253452.2	ENSP00000296684.5	115	0.9341789992952784	2.0794848071354222e-20	8.924508728963973e-16
19442	ENSP00000253452.2	ENSP00000419656.1	115	0.9447498238195912	5.839541079160238e-22	4.694965242658247e-17
19445	ENSP00000253452.2	ENSP00000263774.4	115	0.9355884425651868	1.3383316178469138e-20	6.229547275557644e-16
19448	ENSP00000253452.2	ENSP00000419578.1	115	0.9382663847780126	5.6326296460140366e-21	3.0927088339809973e-16
19455	ENSP00000253452.2	ENSP00000397760.1	115	0.940521494009866	2.6359161516908426e-21	1.631834009073851e-16
19456	ENSP00000253452.2	ENSP00000252711.2	115	0.9269908386187456	1.7078525354599192e-19	4.9262273311771975e-15
19462	ENSP00000253452.2	ENSP00000281031.4	115	0.9279774489076814	1.2959690425758725e-19	3.9595514303917404e-15
19468	ENSP00000253452.2	ENSP00000423673.1	115	0.9245947850599012	3.2860413444579923e-19	8.454280739684084e-15
19502	ENSP00000253452.2	ENSP00000492163.1	115	0.9238900634249472	3.967219961853637e-19	9.878383289840035e-15
19553	ENSP00000253452.2	ENSP00000238688.5	115	0.881324876673714	2.918054248388564e-15	1.314175940862379e-11
25493	ENSP00000358737.3	ENSP00000377770.1	115	0.8917547568710359	4.695962337855409e-16	3.0165088434216117e-12
25497	ENSP00000358737.3	ENSP00000418842.3	115	0.9422128259337562	1.4622979495140733e-21	1.0030741748167801e-16
25501	ENSP00000358737.3	ENSP00000496880.1	115	0.9141649048625792	4.501058989208317e-18	6.959725995475547e-14
25509	ENSP00000358737.3	ENSP00000266544.5	115	0.9412262156448205	2.0664740363584384e-21	1.3431031185480928e-16
25518	ENSP00000358737.3	ENSP00000268668.6	115	0.95292459478506	2.1915355252455067e-23	3.289038452722915e-18
25529	ENSP00000358737.3	ENSP00000359346.1	115	0.93446088794926	1.9055398930658468e-20	8.300264965091068e-16
25535	ENSP00000358737.3	ENSP00000297564.2	115	0.9525017618040874	2.633352398707466e-23	3.813442923026111e-18
25538	ENSP00000358737.3	ENSP00000292907.3	115	0.9298097251585624	7.681092487353439e-20	2.587855576248332e-15
25539	ENSP00000358737.3	ENSP00000330737.2	115	0.9282593375616632	1.1968437393686948e-19	3.725646526208211e-15
25543	ENSP00000358737.3	ENSP00000296684.5	115	0.9357293868921776	1.2799330130904843e-20	6.019955008332859e-16
25547	ENSP00000358737.3	ENSP00000419656.1	115	0.955320648343904	7.489679276571711e-24	1.3537766953665622e-18
25550	ENSP00000358737.3	ENSP00000263774.4	115	0.9268498942917548	1.7759692347459446e-19	5.093044565378674e-15
25553	ENSP00000358737.3	ENSP00000419578.1	115	0.9224806201550388	5.751461637286197e-19	1.330441967469994e-14
25560	ENSP00000358737.3	ENSP00000397760.1	115	0.940803382663848	2.392249153572611e-21	1.5112096656598058e-16
25561	ENSP00000358737.3	ENSP00000252711.2	115	0.9269908386187456	1.7078525354599192e-19	4.9262273311771975e-15
25567	ENSP00000358737.3	ENSP00000281031.4	115	0.9167019027484145	2.458265286558784e-18	4.26140571368803e-14
25573	ENSP00000358737.3	ENSP00000423673.1	115	0.9303735024665256	6.52059271826896e-20	2.266243576146361e-15
25607	ENSP00000358737.3	ENSP00000492163.1	115	0.9261451726568006	2.157023581717951e-19	6.005004272466649e-15
25660	ENSP00000358737.3	ENSP00000238688.5	115	0.8851303735024665	1.5293726284381037e-15	7.811871344443272e-12
25664	ENSP00000358737.3	ENSP00000253452.2	115	0.95292459478506	2.1915355252455067e-23	3.289038452722915e-18
28206	ENSP00000256441.4	ENSP00000377770.1	115	0.8803382663847781	3.437760715443165e-15	1.497440432949954e-11
28211	ENSP00000256441.4	ENSP00000418842.3	115	0.8824524312896405	2.415278326628884e-15	1.1294437122108196e-11
28215	ENSP00000256441.4	ENSP00000496880.1	115	0.8766737138830163	6.241657486334461e-15	2.4250814120997788e-11
28223	ENSP00000256441.4	ENSP00000266544.5	115	0.9178294573643412	1.8671935723560125e-18	3.4262640928225694e-14
28232	ENSP00000256441.4	ENSP00000268668.6	115	0.9037350246652572	4.508912070831022e-17	4.49313795494411e-13
28243	ENSP00000256441.4	ENSP00000359346.1	115	0.899506694855532	1.0660156287753363e-16	9.040347000124625e-13
28249	ENSP00000256441.4	ENSP00000297564.2	115	0.8725863284002819	1.1876686154013862e-14	4.0924391475650056e-11
28252	ENSP00000256441.4	ENSP00000292907.3	115	0.9159971811134604	2.913570354249601e-18	4.9030872681471656e-14
28253	ENSP00000256441.4	ENSP00000330737.2	115	0.9033121916842848	4.922772061824692e-17	4.834539743183692e-13
28257	ENSP00000256441.4	ENSP00000296684.5	115	0.9119097956307258	7.587458808087795e-18	1.0660353365222229e-13
28261	ENSP00000256441.4	ENSP00000419656.1	115	0.9112050739957716	8.906826982067679e-18	1.2102075533271265e-13
28264	ENSP00000256441.4	ENSP00000263774.4	115	0.9016208597603946	6.966725731839359e-17	6.408524337592306e-13
28267	ENSP00000256441.4	ENSP00000419578.1	115	0.8927413671599719	3.913077678656626e-16	2.6048331449877816e-12
28275	ENSP00000256441.4	ENSP00000397760.1	115	0.914446793516561	4.212406626203552e-18	6.59160157211391e-14
28276	ENSP00000256441.4	ENSP00000252711.2	115	0.8951374207188161	2.494082697986051e-16	1.807202032817008e-12
28281	ENSP00000256441.4	ENSP00000281031.4	115	0.904862579281184	3.560444811267206e-17	3.7162285660643944e-13
28287	ENSP00000256441.4	ENSP00000423673.1	115	0.9236081747709656	4.2755456606130714e-19	1.0498325317668196e-14
28322	ENSP00000256441.4	ENSP00000492163.1	115	0.8923185341789992	4.232119021890199e-16	2.7713932089034617e-12
28373	ENSP00000256441.4	ENSP00000238688.5	115	0.8080338266384777	3.3438994001241906e-11	2.3138021615043512e-08
28377	ENSP00000256441.4	ENSP00000253452.2	115	0.8840028188865398	1.8563750915559545e-15	9.123654897331738e-12
28406	ENSP00000256441.4	ENSP00000358737.3	115	0.8879492600422834	9.337646126521348e-16	5.2540042863076624e-12
32102	ENSP00000301729.4	ENSP00000377770.1	115	0.8204369274136715	9.359606624877532e-12	8.461322205996871e-09
32106	ENSP00000301729.4	ENSP00000418842.3	115	0.8039464411557434	4.9867674781307825e-11	3.1682588794291734e-08
32110	ENSP00000301729.4	ENSP00000496880.1	115	0.8274841437632136	4.343795497313138e-12	4.6173457204188304e-09
32118	ENSP00000301729.4	ENSP00000266544.5	115	0.8207188160676533	9.082417396468007e-12	8.262315244239764e-09
32127	ENSP00000301729.4	ENSP00000268668.6	115	0.8405919661733614	9.461436163884374e-13	1.3716251456732912e-09
32138	ENSP00000301729.4	ENSP00000359346.1	115	0.8145172656800564	1.7390407315909158e-11	1.3826709134543569e-08
32144	ENSP00000301729.4	ENSP00000297564.2	115	0.8463706835799859	4.623752300334267e-13	7.729841291701244e-10
32147	ENSP00000301729.4	ENSP00000292907.3	115	0.8474982381959126	4.007148500927925e-13	6.89954629300391e-10
32148	ENSP00000301729.4	ENSP00000330737.2	115	0.7992952783650458	7.770795220684909e-11	4.4823307294514294e-08
32152	ENSP00000301729.4	ENSP00000296684.5	115	0.84538407329105	5.235742387541489e-13	8.546109276264101e-10
32156	ENSP00000301729.4	ENSP00000419656.1	115	0.8400281888653982	1.0130593796723666e-12	1.4496231980946583e-09
32159	ENSP00000301729.4	ENSP00000263774.4	115	0.8150810429880198	1.6409633591062397e-11	1.3209141073108214e-08
32162	ENSP00000301729.4	ENSP00000419578.1	115	0.8198731501057083	9.938068536346898e-12	8.869959531517194e-09
32170	ENSP00000301729.4	ENSP00000397760.1	115	0.8513037350246653	2.4507735230953137e-13	4.66566685388543e-10
32171	ENSP00000301729.4	ENSP00000252711.2	115	0.8701902748414376	1.714187648176221e-14	5.4807667449705936e-11
32177	ENSP00000301729.4	ENSP00000281031.4	115	0.8160676532769556	1.4817463242976233e-11	1.2182535628788074e-08
32183	ENSP00000301729.4	ENSP00000423673.1	115	0.8132487667371388	1.9802696236861954e-11	1.5313943265804904e-08
32216	ENSP00000301729.4	ENSP00000492163.1	115	0.8730091613812545	1.112345555538895e-14	3.87986255115504e-11
32268	ENSP00000301729.4	ENSP00000238688.5	115	0.7888653981677237	2.0174390994562082e-10	9.452696480815973e-08
32272	ENSP00000301729.4	ENSP00000253452.2	115	0.8529950669485552	1.961056961823858e-13	3.8999180094193504e-10
32302	ENSP00000301729.4	ENSP00000358737.3	115	0.8582100070472163	9.687677061804105e-14	2.2120476449311848e-10
32314	ENSP00000301729.4	ENSP00000256441.4	115	0.8090204369274138	3.03207158935476e-11	2.1414460903477737e-08
33590	ENSP00000356972.3	ENSP00000377770.1	115	0.931923890063425	4.126169386349795e-20	1.569532973717676e-15
33594	ENSP00000356972.3	ENSP00000418842.3	115	0.9636363636363636	1.0748734665625244e-25	3.722679782432119e-20
33598	ENSP00000356972.3	ENSP00000496880.1	115	0.92938689217759	8.677364798281817e-20	2.859323218246171e-15
33606	ENSP00000356972.3	ENSP00000266544.5	115	0.9696969696969696	2.477793696941365e-27	1.728387715384666e-21
33615	ENSP00000356972.3	ENSP00000268668.6	115	0.9605355884425651	5.815414754226387e-25	1.5824998653346404e-19
33625	ENSP00000356972.3	ENSP00000359346.1	115	0.9665961945031714	1.860064769239581e-26	8.773505319014283e-21
33631	ENSP00000356972.3	ENSP00000297564.2	115	0.9202255109231852	1.0270923317206804e-18	2.1292551816080732e-14
33634	ENSP00000356972.3	ENSP00000292907.3	115	0.9151515151515152	3.5656106512005545e-18	5.750273184940474e-14
33635	ENSP00000356972.3	ENSP00000330737.2	115	0.9639182522903452	9.153160522624996e-26	3.3579303677635005e-20
33639	ENSP00000356972.3	ENSP00000296684.5	115	0.9515151515151516	4.016302955166745e-23	5.332759631216259e-18
33643	ENSP00000356972.3	ENSP00000419656.1	115	0.9702607470049333	1.679417953208108e-27	1.2996104455637933e-21
33646	ENSP00000356972.3	ENSP00000263774.4	115	0.9647639182522904	5.608360545559429e-26	2.222083057996209e-20
33649	ENSP00000356972.3	ENSP00000419578.1	115	0.9594080338266384	1.0393042256999198e-24	2.560831547908215e-19
33656	ENSP00000356972.3	ENSP00000397760.1	115	0.9705426356589149	1.3787447717245944e-27	1.2158148548455492e-21
33657	ENSP00000356972.3	ENSP00000252711.2	115	0.9540521494009866	1.3317365406402775e-23	2.22073247050598e-18
33663	ENSP00000356972.3	ENSP00000281031.4	115	0.9634954193093728	1.1642449407820344e-25	3.94935232606325e-20
33669	ENSP00000356972.3	ENSP00000423673.1	115	0.961522198731501	3.4501816488936702e-25	1.0110895737654376e-19
33703	ENSP00000356972.3	ENSP00000492163.1	115	0.9276955602536998	1.4028522488780708e-19	4.22357690231144e-15
33754	ENSP00000356972.3	ENSP00000238688.5	115	0.859337561663143	8.287040939482555e-14	1.9505039934894647e-10
33758	ENSP00000356972.3	ENSP00000253452.2	115	0.9279774489076814	1.2959690425758725e-19	3.9595514303917404e-15
33788	ENSP00000356972.3	ENSP00000358737.3	115	0.9303735024665256	6.52059271826896e-20	2.266243576146361e-15
33801	ENSP00000356972.3	ENSP00000256441.4	115	0.929245947850599	9.035867716133924e-20	2.9558225964353785e-15
33816	ENSP00000356972.3	ENSP00000301729.4	115	0.7960535588442565	1.0514643938412657e-10	5.6793971225992685e-08
34639	ENSP00000260665.7	ENSP00000377770.1	115	0.8975334742776603	1.5722746726707891e-16	1.2397496686809678e-12
34643	ENSP00000260665.7	ENSP00000418842.3	115	0.8997885835095137	1.0077893875791987e-16	8.62632322956948e-13
34647	ENSP00000260665.7	ENSP00000496880.1	115	0.93107822410148	5.303031730364777e-20	1.9170702793146528e-15
34655	ENSP00000260665.7	ENSP00000266544.5	115	0.9007751937984496	8.26835725405226e-17	7.346604228810922e-13
34665	ENSP00000260665.7	ENSP00000268668.6	115	0.9023255813953488	6.032831214035565e-17	5.704138428956106e-13
34676	ENSP00000260665.7	ENSP00000359346.1	115	0.9090909090909092	1.429505589075834e-17	1.7797354645873592e-13
34682	ENSP00000260665.7	ENSP00000297564.2	115	0.9178294573643412	1.8671935723560125e-18	3.4262640928225694e-14
34686	ENSP00000260665.7	ENSP00000292907.3	115	0.8769556025369979	5.9657922105281225e-15	2.3390008600381477e-11
34687	ENSP00000260665.7	ENSP00000330737.2	115	0.8792107117688513	4.138716797720445e-15	1.7403176929839773e-11
34691	ENSP00000260665.7	ENSP00000296684.5	115	0.8982381959126146	1.3697815565656767e-16	1.1092213326113625e-12
34695	ENSP00000260665.7	ENSP00000419656.1	115	0.9154334038054968	3.334260340558246e-18	5.449934139003674e-14
34698	ENSP00000260665.7	ENSP00000263774.4	115	0.8809020436927413	3.1309554118621377e-15	1.389836860179053e-11
34701	ENSP00000260665.7	ENSP00000419578.1	115	0.9082452431289642	1.721766243860945e-17	2.0697188198916598e-13
34708	ENSP00000260665.7	ENSP00000397760.1	115	0.9058491895701196	2.8887211773442376e-17	3.151953619419728e-13
34709	ENSP00000260665.7	ENSP00000252711.2	115	0.9000704721634953	9.525848279379682e-17	8.229171135411442e-13
34716	ENSP00000260665.7	ENSP00000281031.4	115	0.8893587033121917	7.260162697425224e-16	4.291296658951032e-12
